** CONVERTED FROM C:\Users\ericf\Documents\MATLAB\sr1.edf using edfapi 4.1 Win32 Nov 22 2019 on Fri May 10 12:56:03 2024
** DATE: Fri May 10 12:46:38 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BJC
** SERIAL NUMBER: CLO-ZAA25
** CAMERA_CONFIG: ZAA25140.SCD
** RECORDED FROM OUTPUT MENU
** MENU: HAS_SAMPLES
** MENU: HAS_EVENTS
**

MSG	5088205 RECCFG CR 250 2 2 R
MSG	5088205 ELCLCFG MLRR
MSG	5088205 GAZE_COORDS 0.00 0.00 1024.00 768.00
MSG	5088205 THRESHOLDS R 56 172
MSG	5088205 ELCL_PROC ELLIPSE  (5)
MSG	5088205 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	5088206 !MODE RECORD CR 250 2 2 R
START	5088210 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
INPUT	5088210	255
SFIX R   5088210
5088618	  510.9	  382.9	 1000.0	  255.0	...
5088622	  510.9	  382.9	 1000.0	  255.0	...
5088626	  510.9	  382.9	 1000.0	  255.0	...
5088630	  510.9	  382.9	 1000.0	  255.0	...
5088634	  510.9	  382.9	 1000.0	  255.0	...
5088638	  510.9	  382.9	 1000.0	  255.0	...
5088642	  510.9	  382.9	 1000.0	  255.0	...
5088646	  510.9	  382.9	 1000.0	  255.0	...
5088650	  510.9	  382.9	 1000.0	  255.0	...
5088654	  510.9	  382.9	 1000.0	  255.0	...
5088658	  510.9	  382.9	 1000.0	  255.0	...
5088662	  510.9	  382.9	 1000.0	  255.0	...
5088666	  510.9	  382.9	 1000.0	  255.0	...
5088670	  510.9	  382.9	 1000.0	  255.0	...
5088674	  510.9	  382.9	 1000.0	  255.0	...
5088678	  510.9	  382.9	 1000.0	  255.0	...
5088682	  510.9	  382.9	 1000.0	  255.0	...
5088686	  510.9	  382.9	 1000.0	  255.0	...
5088690	  510.9	  382.9	 1000.0	  255.0	...
5088694	  510.9	  382.9	 1000.0	  255.0	...
5088698	  510.9	  382.9	 1000.0	  255.0	...
5088702	  510.9	  382.9	 1000.0	  255.0	...
5088706	  510.9	  382.9	 1000.0	  255.0	...
5088710	  510.9	  382.9	 1000.0	  255.0	...
5088714	  510.9	  382.9	 1000.0	  255.0	...
